EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
115980,1841625,REGULAR,CLUB DEMONSTRATION SERVICES AT COSTCO #634,,5020 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/04/25 00:00:00,100,A,CLUB DEMONSTRATION SERVICES AT COSTCO #634,,8294
116178,1879682,REGULAR,KISSEL LEMONADE #2,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/15 00:00:00,99,,KISSEL LEMONADE #2,,8295
116093,1851652,COMPLAINT,3 BROTHERS FOOD MARKET,,4132 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/08 00:00:00,0,,3 BROTHERS FOOD MARKET,,8296
115618,1818482,REGULAR,SUBZI MANDI,,4746 BARDSTOWN RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/01/17 00:00:00,92,,SUBZI MANDI,,8297
115201,1848560,SURVEY,THE STREATERY,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/04/24 00:00:00,0,,THE STREATERY,,8298
115310,1851720,FOLLOWUP,DASHA BARBOUR'S,,217 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/04/01 00:00:00,0,,DASHA BARBOUR'S,,8299
116178,1879683,REGULAR,KISSEL LEMONADE #2,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/16 00:00:00,99,,KISSEL LEMONADE #2,,8300
116093,1851653,FOLLOWUP,3 BROTHERS FOOD MARKET,,4132 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/15 00:00:00,0,,3 BROTHERS FOOD MARKET,,8301
115618,1820056,FOLLOWUP,SUBZI MANDI,,4746 BARDSTOWN RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/01/24 00:00:00,97,A,SUBZI MANDI,,8302
115201,1848561,FOLLOWUP,THE STREATERY,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/04/25 00:00:00,0,,THE STREATERY,,8303
116179,1879715,REGULAR,KISSEL LEMONADE #3,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/15 00:00:00,99,,KISSEL LEMONADE #3,,8304
116094,1876251,REGULAR,SEMHAR LLC,,1320 DIXIE HWY,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2024/09/01 00:00:00,97,,SEMHAR LLC,,8305
115310,1851721,FOLLOWUP,DASHA BARBOUR'S,,217 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/04/03 00:00:00,0,,DASHA BARBOUR'S,,8306
115618,1820057,FOLLOWUP,SUBZI MANDI,,4746 BARDSTOWN RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/01/24 00:00:00,97,,SUBZI MANDI,,8307
115201,1848564,ENFORCEMENT ACTIONS,THE STREATERY,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/04/26 00:00:00,0,,THE STREATERY,,8308
116101,1810715,REGULAR,EL MILAGRO FOOD TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/12/08 00:00:00,100,A,EL MILAGRO FOOD TRUCK,,8309
115312,1817886,REGULAR,LUEBERRY 2,,5000 SHELBYVILLE RD STE 1650,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/01/12 00:00:00,97,A,LUEBERRY 2,,8310
115618,1861828,REGULAR,SUBZI MANDI,,4746 BARDSTOWN RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/07/08 00:00:00,92,A,SUBZI MANDI,,8311
116179,1879716,REGULAR,KISSEL LEMONADE #3,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/16 00:00:00,100,,KISSEL LEMONADE #3,,8312
115201,1848567,FOLLOWUP,THE STREATERY,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/05/01 00:00:00,0,,THE STREATERY,,8313
116101,1863532,REGULAR,EL MILAGRO FOOD TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/07/09 00:00:00,100,A,EL MILAGRO FOOD TRUCK,,8314
115312,1863188,REGULAR,LUEBERRY 2,,5000 SHELBYVILLE RD STE 1650,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/07/11 00:00:00,97,A,LUEBERRY 2,,8315
115618,1861829,REGULAR,SUBZI MANDI,,4746 BARDSTOWN RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/07/08 00:00:00,96,,SUBZI MANDI,,8316
116179,1879717,REGULAR,KISSEL LEMONADE #3,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/17 00:00:00,100,,KISSEL LEMONADE #3,,8317
115203,1802984,REGULAR,THE GRUV SPORTS BAR & LOUNGE,,434 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/11/07 00:00:00,96,A,THE GRUV SPORTS BAR & LOUNGE,,8318
116111,1792210,REGULAR,PLANET OF THE TAPES,,640 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/09/28 00:00:00,100,A,PLANET OF THE TAPES,,8319
115314,1814207,REGULAR,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/12/22 00:00:00,98,A,CIRCLE K #4703233,,8320
115619,1796503,REGULAR,EL MARIACHI MEXICAN RESTAURANT,,9901 LAGRANGE RD STE A,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/10/13 00:00:00,96,A,EL MARIACHI MEXICAN RESTAURANT,,8321
116179,1879718,REGULAR,KISSEL LEMONADE #3,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/20 00:00:00,99,,KISSEL LEMONADE #3,,8322
115203,1845133,REGULAR,THE GRUV SPORTS BAR & LOUNGE,,434 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/05/07 00:00:00,89,C,THE GRUV SPORTS BAR & LOUNGE,,8323
116111,1837646,REGULAR,PLANET OF THE TAPES,,640 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/04/10 00:00:00,100,A,PLANET OF THE TAPES,,8324
115314,1814208,REGULAR,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/12/22 00:00:00,99,,CIRCLE K #4703233,,8325
115619,1835277,REGULAR,EL MARIACHI MEXICAN RESTAURANT,,9901 LAGRANGE RD STE A,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/04/01 00:00:00,98,A,EL MARIACHI MEXICAN RESTAURANT,,8326
116181,1879659,REGULAR,KISSEL MIDNIGHT CONFECTIONS,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/15 00:00:00,100,,KISSEL MIDNIGHT CONFECTIONS,,8327
115203,1847629,FOLLOWUP,THE GRUV SPORTS BAR & LOUNGE,,434 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/05/14 00:00:00,98,A,THE GRUV SPORTS BAR & LOUNGE,,8328
116137,1867821,REGULAR,CARDS AE CLUB NORTH STAND,,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,100,A,CARDS AE CLUB NORTH STAND,,8329
115314,1856801,REGULAR,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/06/18 00:00:00,99,A,CIRCLE K #4703233,,8330
115619,1859492,COMPLAINT,EL MARIACHI MEXICAN RESTAURANT,,9901 LAGRANGE RD STE A,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/04/02 00:00:00,0,,EL MARIACHI MEXICAN RESTAURANT,,8331
115208,1794010,REGULAR,HAPPY CAMPER CONFECTIONS,,240 ADAMS ST,,LOUISVILLE,KY,40206,RETAIL BAKERY,2023/10/04 00:00:00,100,,HAPPY CAMPER CONFECTIONS,,8332
116181,1879663,REGULAR,KISSEL MIDNIGHT CONFECTIONS,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/16 00:00:00,100,,KISSEL MIDNIGHT CONFECTIONS,,8333
116138,1867897,REGULAR,CARDS FD GRAB & GO (SEC 302),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,100,A,CARDS FD GRAB & GO (SEC 302),,8334
115314,1856802,REGULAR,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/06/18 00:00:00,97,,CIRCLE K #4703233,,8335
115630,1805253,REGULAR,GOLDEN CORRAL,,4032 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/11/16 00:00:00,95,A,GOLDEN CORRAL,,8336
115211,1834140,COMPLAINT,GEORGETOWN GROCERY,,1736 BERRY BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2024/02/26 00:00:00,0,,GEORGETOWN GROCERY,,8337
116181,1879666,REGULAR,KISSEL MIDNIGHT CONFECTIONS,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/17 00:00:00,100,,KISSEL MIDNIGHT CONFECTIONS,,8338
115318,1808177,REGULAR,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/30 00:00:00,96,A,HOLIDAY INN EXPRESS,,8339
116139,1867397,REGULAR,CARDS FD STAND #54 (SEC 311),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,100,A,CARDS FD STAND #54 (SEC 311),,8340
115630,1845787,REGULAR,GOLDEN CORRAL,,4032 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/05/09 00:00:00,95,A,GOLDEN CORRAL,,8341
115211,1827515,REGULAR,GEORGETOWN GROCERY,,1736 BERRY BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2024/02/26 00:00:00,92,,GEORGETOWN GROCERY,,8342
116181,1879675,REGULAR,KISSEL MIDNIGHT CONFECTIONS,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/17 00:00:00,100,,KISSEL MIDNIGHT CONFECTIONS,,8343
115318,1808178,REGULAR,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/30 00:00:00,100,,HOLIDAY INN EXPRESS,,8344
116140,1867898,REGULAR,CARDS STAND #02 (SEC 102),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,99,A,CARDS STAND #02 (SEC 102),,8345
115632,1811933,FOLLOWUP,RAILYARD BILLIARDS & SPORTS PUB,,630 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/12/14 00:00:00,99,A,RAILYARD BILLIARDS & SPORTS PUB,,8346
115212,1830288,REGULAR,WATCH HILL PROPER,,11201 RIVER BEAUTY LOOP,,PROSPECT,KY,40059,FOOD SERVICE,2024/03/07 00:00:00,100,A,WATCH HILL PROPER,,8347
116189,1804749,REGULAR,SOUTH SEAS,,1301 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/11/14 00:00:00,99,A,SOUTH SEAS,,8348
115318,1853795,REGULAR,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/06/07 00:00:00,95,A,HOLIDAY INN EXPRESS,,8349
116142,1869127,REGULAR,CARDS STAND #05 (SEC 109),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,99,A,CARDS STAND #05 (SEC 109),,8350
115632,1810991,REGULAR,RAILYARD BILLIARDS & SPORTS PUB,,630 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/12/08 00:00:00,82,C,RAILYARD BILLIARDS & SPORTS PUB,,8351
115214,1816196,REGULAR,HONEYDEW,,135 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/01/05 00:00:00,100,A,HONEYDEW,,8352
116189,1853547,REGULAR,SOUTH SEAS,,1301 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2024/06/06 00:00:00,100,A,SOUTH SEAS,,8353
115318,1853796,REGULAR,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/06/07 00:00:00,100,,HOLIDAY INN EXPRESS,,8354
116143,1867823,REGULAR,CARDS STAND #09 (SEC 116),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,99,A,CARDS STAND #09 (SEC 116),,8355
115632,1869091,REGULAR,RAILYARD BILLIARDS & SPORTS PUB,,630 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/08/02 00:00:00,92,A,RAILYARD BILLIARDS & SPORTS PUB,,8356
115214,1861867,REGULAR,HONEYDEW,,135 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/07/08 00:00:00,100,A,HONEYDEW,,8357
116190,1833518,REGULAR,EATZ VIETNAMESE,,2244 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2024/03/22 00:00:00,99,A,EATZ VIETNAMESE,,8358
116144,1867387,REGULAR,CARDS STAND #14 (SEC 121),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,99,A,CARDS STAND #14 (SEC 121),,8359
115634,1808370,REGULAR,BLAIRWOOD GRILL,,9300 BLAIRWOOD RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/11/30 00:00:00,98,A,BLAIRWOOD GRILL,,8360
115319,1790908,FOLLOWUP,WAGNER'S TRACK KITCHEN,,3716 OAKDALE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/09/25 00:00:00,95,A,WAGNER'S TRACK KITCHEN,,8361
115219,1806591,FOLLOWUP,LA SIERRA TARASCA,,9833 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/21 00:00:00,98,,LA SIERRA TARASCA,,8362
116191,1817925,REGULAR,EL NOPAL,,2745 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/01/12 00:00:00,95,A,EL NOPAL,,8363
115634,1843858,REGULAR,BLAIRWOOD GRILL,,9300 BLAIRWOOD RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/05/02 00:00:00,99,A,BLAIRWOOD GRILL,,8364
115319,1833576,REGULAR,WAGNER'S TRACK KITCHEN,,3716 OAKDALE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/03/20 00:00:00,94,A,WAGNER'S TRACK KITCHEN,,8365
115219,1804549,REGULAR,LA SIERRA TARASCA,,9833 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/14 00:00:00,96,A,LA SIERRA TARASCA,,8366
116145,1869130,REGULAR,CARDS STAND #19 (SEC 130),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/07/26 00:00:00,99,A,CARDS STAND #19 (SEC 130),,8367
116191,1875004,FOLLOWUP,EL NOPAL,,2745 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/14 00:00:00,100,A,EL NOPAL,,8368
115635,1811327,REGULAR,FREDDY'S FROZEN CUSTARD & STEAKBURGERS,,12929 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/12/12 00:00:00,98,A,FREDDY'S FROZEN CUSTARD & STEAKBURGERS,,8369
115319,1876776,REGULAR,WAGNER'S TRACK KITCHEN,,3716 OAKDALE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/09/03 00:00:00,93,A,WAGNER'S TRACK KITCHEN,,8370
115219,1804550,REGULAR,LA SIERRA TARASCA,,9833 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/14 00:00:00,95,,LA SIERRA TARASCA,,8371
116191,1875022,REGULAR,EL NOPAL,,2745 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/08 00:00:00,88,C,EL NOPAL,,8372
115635,1855454,REGULAR,FREDDY'S FROZEN CUSTARD & STEAKBURGERS,,12929 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2024/06/13 00:00:00,99,A,FREDDY'S FROZEN CUSTARD & STEAKBURGERS,,8373
115319,1869403,COMPLAINT,WAGNER'S TRACK KITCHEN,,3716 OAKDALE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/03/20 00:00:00,0,,WAGNER'S TRACK KITCHEN,,8374
115219,1851070,REGULAR,LA SIERRA TARASCA,,9833 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/29 00:00:00,97,A,LA SIERRA TARASCA,,8375
116194,1817924,REGULAR,BLACK OLIVE,,2745 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/01/12 00:00:00,92,A,BLACK OLIVE,,8376
115678,1856275,REGULAR,CANTEEN MARKET AT SULLIVAN PHARMACY SCHOOL,,2100 GARDINER LN,,LOUISVILLE,KY,40205,PRE-PACKAGED RETAIL,2024/06/17 00:00:00,100,,CANTEEN MARKET AT SULLIVAN PHARMACY SCHOOL,,8377
115319,1869404,FOLLOWUP,WAGNER'S TRACK KITCHEN,,3716 OAKDALE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/04/24 00:00:00,0,,WAGNER'S TRACK KITCHEN,,8378
116194,1880544,REGULAR,BLACK OLIVE,,2745 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/08 00:00:00,90,C,BLACK OLIVE,,8379
115679,1810808,FOLLOWUP,TACO CITY,,3085 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/12/11 00:00:00,100,A,TACO CITY,,8380
115319,1869405,OFFICE,WAGNER'S TRACK KITCHEN,,3716 OAKDALE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/04/29 00:00:00,0,,WAGNER'S TRACK KITCHEN,,8381
116194,1875002,FOLLOWUP,BLACK OLIVE,,2745 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/14 00:00:00,100,A,BLACK OLIVE,,8382
115679,1821034,COMPLAINT,TACO CITY,,3085 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/12/04 00:00:00,0,,TACO CITY,,8383
115319,1869406,FOLLOWUP,WAGNER'S TRACK KITCHEN,,3716 OAKDALE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/05/23 00:00:00,0,,WAGNER'S TRACK KITCHEN,,8384
116195,1821237,REGULAR,DUNKIN DONUTS #358657,,5201 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2024/01/29 00:00:00,96,A,DUNKIN DONUTS #358657,,8385
115679,1809184,REGULAR,TACO CITY,,3085 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/12/04 00:00:00,95,C,TACO CITY,,8386
116195,1865577,REGULAR,DUNKIN DONUTS #358657,,5201 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2024/07/22 00:00:00,99,A,DUNKIN DONUTS #358657,,8387
115679,1852374,REGULAR,TACO CITY,,3085 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/06/03 00:00:00,98,A,TACO CITY,,8388
116196,1828565,REGULAR,KOHMI'S DESSERTS,,4134 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2024/02/29 00:00:00,97,A,KOHMI'S DESSERTS,,8389
115680,1816499,REGULAR,BOOMBOZZ PIZZA,,1890 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/01/08 00:00:00,97,A,BOOMBOZZ PIZZA,,8390
115680,1857648,REGULAR,BOOMBOZZ PIZZA,,1890 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/06/21 00:00:00,96,A,BOOMBOZZ PIZZA,,8391
115681,1814342,REGULAR,SANKALP LOUISVILLE,,9008 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/12/27 00:00:00,95,A,SANKALP LOUISVILLE,,8392
115681,1823231,COMPLAINT,SANKALP LOUISVILLE,,9008 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2024/01/04 00:00:00,0,,SANKALP LOUISVILLE,,8393
115681,1823232,FOLLOWUP,SANKALP LOUISVILLE,,9008 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2024/01/18 00:00:00,0,,SANKALP LOUISVILLE,,8394
115681,1852373,REGULAR,SANKALP LOUISVILLE,,9008 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2024/06/03 00:00:00,96,A,SANKALP LOUISVILLE,,8395
115683,1805298,REGULAR,TACO BELL #38512,,4225 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/11/16 00:00:00,98,A,TACO BELL #38512,,8396
115683,1825353,FOLLOWUP,TACO BELL #38512,,4225 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/11/16 00:00:00,0,,TACO BELL #38512,,8397
115683,1855419,REGULAR,TACO BELL #38512,,4225 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2024/06/13 00:00:00,100,A,TACO BELL #38512,,8398
115684,1792545,REGULAR,MR G-PLETA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/09/29 00:00:00,98,A,MR G-PLETA,,8399
115684,1846332,REGULAR,MR G-PLETA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/05/11 00:00:00,99,A,MR G-PLETA,,8400
117117,1812500,FOLLOWUP,WING ZONE,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/11/22 00:00:00,0,,WING ZONE,,8401
117117,1804233,REGULAR,WING ZONE,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/11/13 00:00:00,96,A,WING ZONE,,8402
117117,1849946,REGULAR,WING ZONE,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2024/05/23 00:00:00,95,A,WING ZONE,,8403
117127,1808381,REGULAR,MCDONALD'S #6855,,2961 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/11/30 00:00:00,98,A,MCDONALD'S #6855,,8404
117127,1849632,REGULAR,MCDONALD'S #6855,,2961 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/05/22 00:00:00,100,A,MCDONALD'S #6855,,8405
117128,1805685,REGULAR,HONOR CHRISTIAN ACADEMY,,4301 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/11/17 00:00:00,100,A,HONOR CHRISTIAN ACADEMY,,8406
117128,1842639,REGULAR,HONOR CHRISTIAN ACADEMY,,4301 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/04/29 00:00:00,100,A,HONOR CHRISTIAN ACADEMY,,8407
117129,1799247,REGULAR,CHAMLING FOOD MART,,2249 HIKES LN,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2023/10/24 00:00:00,100,,CHAMLING FOOD MART,,8408
117130,1813911,REGULAR,MAC'S CHILDCARE,,4112 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/12/21 00:00:00,97,A,MAC'S CHILDCARE,,8409
117130,1870160,REGULAR,MAC'S CHILDCARE,,4112 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/08/07 00:00:00,100,A,MAC'S CHILDCARE,,8410
117131,1801500,REGULAR,JEFF'S DONUTS,,1985 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,RETAIL BAKERY,2023/11/01 00:00:00,95,,JEFF'S DONUTS,,8411
117132,1809434,COMPLAINT,POPEYE'S LOUISIANA KITCHEN,,7528 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/11/02 00:00:00,0,,POPEYE'S LOUISIANA KITCHEN,,8412
117132,1809436,FOLLOWUP,POPEYE'S LOUISIANA KITCHEN,,7528 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/11/03 00:00:00,0,,POPEYE'S LOUISIANA KITCHEN,,8413
117132,1802099,REGULAR,POPEYE'S LOUISIANA KITCHEN,,7528 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/11/02 00:00:00,96,A,POPEYE'S LOUISIANA KITCHEN,,8414
117132,1843448,REGULAR,POPEYE'S LOUISIANA KITCHEN,,7528 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2024/05/01 00:00:00,94,C,POPEYE'S LOUISIANA KITCHEN,,8415
117132,1845472,FOLLOWUP,POPEYE'S LOUISIANA KITCHEN,,7528 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2024/05/08 00:00:00,98,A,POPEYE'S LOUISIANA KITCHEN,,8416
117132,1859573,COMPLAINT,POPEYE'S LOUISIANA KITCHEN,,7528 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2024/05/01 00:00:00,0,,POPEYE'S LOUISIANA KITCHEN,,8417
117132,1859575,FOLLOWUP,POPEYE'S LOUISIANA KITCHEN,,7528 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2024/05/08 00:00:00,0,,POPEYE'S LOUISIANA KITCHEN,,8418
117133,1807621,REGULAR,HOT SPOT BAR AND GRILL,,282 EVANGELINE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/11/28 00:00:00,98,A,HOT SPOT BAR AND GRILL,,8419
117133,1859557,SURVEY,HOT SPOT BAR AND GRILL,,282 EVANGELINE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/04/17 00:00:00,0,,HOT SPOT BAR AND GRILL,,8420
117133,1859558,FOLLOWUP,HOT SPOT BAR AND GRILL,,282 EVANGELINE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/04/22 00:00:00,0,,HOT SPOT BAR AND GRILL,,8421
117136,1817676,REGULAR,BAHN THAI & M,,2226 HOLIDAY MANOR CTR,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/01/11 00:00:00,88,C,BAHN THAI & M,,8422
